"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents","ip_proto"
"1722307212.331591","CbLOMJ3BfVQGfnOQPi","172.16.1.66","49757","23.198.7.177","443","tcp","ssl","20.242058","476","4632","S3","T","F","0","ShADadf","11","928","12","5116","-"
"1722307212.331940","C2GE002iIWnplWhPyb","172.16.1.66","49758","23.198.7.177","443","tcp","ssl","20.289765","476","4664","S3","T","F","0","ShADadf","12","968","13","5188","-"
"1722307212.332283","CE3d4E4geQlIgEImH1","172.16.1.66","49759","23.198.7.177","443","tcp","ssl","20.241268","476","4663","S3","T","F","0","ShADadf","10","888","11","5107","-"
"1722307212.332416","CFRy7g4iHvglGStT3j","172.16.1.66","49760","23.198.7.177","443","tcp","ssl","20.154354","476","4630","S3","T","F","0","ShADadf","10","888","11","5074","-"
"1722307212.332622","CF3vZB1DSrHvFV2pc3","172.16.1.66","49761","23.198.7.177","443","tcp","ssl","120.440704","1618","28706","S3","T","F","0","ShADadf","22","2510","36","30150","-"
"1722307212.332747","CBqGtA3fmMsd3ERuw8","172.16.1.66","49762","23.198.7.177","443","tcp","ssl","20.176910","476","4647","S3","T","F","0","ShADadf","12","968","13","5171","-"
"1722307213.794832","CSgzV43UH0U2wDDUUj","172.16.1.66","62464","172.16.1.4","389","udp","ldap_udp","0.000302","243","213","SF","T","T","0","Dd","1","271","1","241","-"
"1722307213.914826","CDuPAY39p1DAvk9YIk","172.16.1.66","49763","172.16.1.4","135","tcp","dce_rpc","0.031709","496","644","RSTO","T","T","0","ShADdR","6","748","4","816","-"
"1722307213.921794","CzolfHOjeMXYMeyCh","172.16.1.66","49764","172.16.1.4","49667","tcp","gssapi,dce_rpc","0.024928","3894","1933","RSTO","T","T","0","ShADadR","12","4386","10","2345","-"
"1722307213.933014","C3mPohNh8qj7A2Emh","172.16.1.66","49765","172.16.1.4","389","tcp","ldap_tcp","0.009821","3241","3753","RSTR","T","T","0","ShADdaFr","11","3693","11","4205","-"
"1722307213.938802","CSRDeL3n7EDRaAMwB9","172.16.1.66","49766","172.16.1.4","389","tcp","ldap_tcp","0.003562","2701","3781","RSTR","T","T","0","ShADadrF","9","3073","9","4153","-"
"1722307214.117767","CvOrqFeWo1k65vM56","172.16.1.66","49767","172.16.1.4","135","tcp","dce_rpc","0.976588","496","644","RSTO","T","T","0","ShADdR","7","788","4","816","-"
"1722307214.120758","CGYYiE3zelpEwgPOZ","172.16.1.66","49768","172.16.1.4","49667","tcp","gssapi,dce_rpc","0.973693","3846","1933","RSTO","T","T","0","ShADadR","13","4378","10","2345","-"
"1722307214.130058","C1cEDKh7Y5cd8dJP2","172.16.1.66","49769","172.16.1.4","389","tcp","ldap_tcp","0.010056","3193","3753","RSTR","T","T","0","ShADdarF","11","3645","11","4205","-"
"1722307214.135478","CpoCPB3RkPyn9wDxja","172.16.1.66","49770","172.16.1.4","389","tcp","ldap_tcp","0.004161","2653","3781","RSTR","T","T","0","ShADadr","8","2985","8","4113","-"
"1722307214.266834","C6pGjw4JHdWJtjHFt1","172.16.1.66","49771","40.126.29.14","443","tcp","ssl","0.828095","1347","5523","RSTO","T","F","0","ShADadR","12","1839","12","6007","-"
